CLUESmallArea,BlockId,Usage,SumFloors2002,BuildingCount2002,SumFloors2021,BuildingCount2021,MostFloors2002,MostFloors2021
Carlton,262,Storage,0.0,0,0.0,0,0,0
Carlton,262,Unoccupied - Under Construction,1.0,1,0.0,0,1,0
Carlton,262,House/Townhouse,0,0,0,0
Carlton,262,Parking - Commercial Covered,0,0,0,0
Carlton,211,Office,2.0,1,2.0,1,2,2
Carlton,211,Residential Apartment,4.0,1,4.0,1,4,4
Carlton,211,House/Townhouse,0,0,0,0
Carlton,211,Entertainment/Recreation - Indoor,0,0,0,0
Carlton,211,Unoccupied - Unused,0,0,0,0
Carlton,211,Parking - Commercial Covered,0,0,0,0
Carlton,205,Educational/Research,0.0,0,8.0,1,0,8
Carlton,205,Parking - Private Covered,0.0,0,7.0,1,0,7
Carlton,205,Community Use,0.0,0,2.0,1,0,2
Carlton,205,Student Accommodation,0.0,0,13.0,1,0,13
Carlton,205,Unoccupied - Unused,0.0,0,0.0,0,0,0
Carlton,205,Hospital/Clinic,13.0,1,0.0,0,13,0
Carlton,205,Unoccupied - Under Renovation,13.0,1,0.0,0,13,0
Carlton,205,Unoccupied - Under Construction,1.0,1,14.0,1,1,14
Carlton,205,House/Townhouse,0,0,0,0
Carlton,205,Office,0,0,0,0
Carlton,205,Entertainment/Recreation - Indoor,0,0,0,0
Carlton,205,Parking - Commercial Covered,0,0,0,0
Carlton,209,"Performances, Conferences, Ceremonies",2.0,1,2.0,1,2,2
Carlton,209,House/Townhouse,0,0,0,0
Carlton,209,Office,0,0,0,0
Carlton,209,Entertainment/Recreation - Indoor,0,0,0,0
Carlton,209,Unoccupied - Unused,0,0,0,0
Carlton,209,Parking - Commercial Covered,0,0,0,0
Carlton,244,Community Use,0.0,0,0.0,0,0,0
Carlton,244,House/Townhouse,0,0,0,0
Carlton,244,Office,0,0,0,0
Carlton,244,Entertainment/Recreation - Indoor,0,0,0,0
Carlton,244,Unoccupied - Unused,0,0,0,0
Carlton,244,Parking - Commercial Covered,0,0,0,0
Carlton,269,Community Use,0.0,0,0.0,0,0,0
Carlton,269,House/Townhouse,0,0,0,0
Carlton,269,Office,0,0,0,0
Carlton,269,Entertainment/Recreation - Indoor,0,0,0,0
Carlton,269,Unoccupied - Unused,0,0,0,0
Carlton,269,Parking - Commercial Covered,0,0,0,0
Southbank,741,"Performances, Conferences, Ceremonies",0.0,0,2.0,1,0,2
Southbank,741,Office,6.0,3,5.0,2,2,3
Southbank,741,Residential Apartment,10.0,1,10.0,1,10,10
Southbank,741,Public Display Area,0.0,0,2.0,1,0,2
Southbank,741,Unoccupied - Under Construction,2.0,2,0.0,0,1,0
Southbank,741,Unoccupied - Unused,2.0,1,2.0,1,2,2
Southbank,741,House/Townhouse,0,0,0,0
Southbank,741,Entertainment/Recreation - Indoor,0,0,0,0
Southbank,741,Parking - Commercial Covered,0,0,0,0
Southbank,811,Residential Apartment,45.0,2,243.0,5,25,101
Southbank,811,Unoccupied - Under Construction,0.0,0,0.0,0,0,0
Southbank,811,Office,7.0,3,0.0,0,3,0
Southbank,811,Unoccupied - Unused,0.0,0,0.0,0,0,0
Southbank,811,Equipment Installation,1.0,1,1.0,1,1,1
Southbank,811,Retail - Shop,2.0,1,0.0,0,2,0
Southbank,811,Parking - Private Covered,3.0,1,0.0,0,3,0
Southbank,811,Educational/Research,2.0,1,0.0,0,2,0
Southbank,811,Storage,1.0,1,0.0,0,1,0
Southbank,811,Commercial Accommodation,0.0,0,43.0,1,0,43
Southbank,811,House/Townhouse,0,0,0,0
Southbank,811,Entertainment/Recreation - Indoor,0,0,0,0
Southbank,811,Parking - Commercial Covered,0,0,0,0
Southbank,812,Residential Apartment,29.0,1,96.0,4,29,32
Southbank,812,Office,20.0,7,8.0,2,7,4
Southbank,812,Unoccupied - Unused,10.0,4,10.0,5,4,3
Southbank,812,Workshop/Studio,2.0,1,0.0,0,2,0
Southbank,812,Commercial Accommodation,19.0,1,98.0,4,19,37
Southbank,812,Unoccupied - Under Construction,0.0,0,4.0,2,0,3
Southbank,812,Retail - Shop,0.0,0,0.0,0,0,0
Southbank,812,Educational/Research,5.0,2,0.0,0,3,0
Southbank,812,Retail - Showroom,1.0,1,0.0,0,1,0
Southbank,812,Unoccupied - Under Renovation,1.0,1,0.0,0,1,0
Southbank,812,Parking - Private Covered,1.0,1,0.0,0,1,0
Southbank,812,"Performances, Conferences, Ceremonies",0.0,0,0.0,0,0,0
Southbank,812,Unoccupied - Under Demolition/Condemned,0.0,0,0.0,0,0,0
Southbank,812,House/Townhouse,0,0,0,0
Southbank,812,Entertainment/Recreation - Indoor,0,0,0,0
Southbank,812,Parking - Commercial Covered,0,0,0,0
Southbank,738,Residential Apartment,5.0,1,31.0,2,5,26
Southbank,738,Office,4.0,1,9.0,2,4,7
Southbank,738,Parking - Commercial Covered,1.0,1,0.0,0,1,0
Southbank,738,Unoccupied - Under Construction,4.0,1,0.0,0,4,0
Southbank,738,Retail - Cars,2.0,1,0.0,0,2,0
Southbank,738,House/Townhouse,0,0,0,0
Southbank,738,Entertainment/Recreation - Indoor,0,0,0,0
Southbank,738,Unoccupied - Unused,0,0,0,0
Southbank,734,Residential Apartment,0.0,0,150.0,3,0,54
Southbank,734,Community Use,0.0,0,2.0,1,0,2
Southbank,734,Equipment Installation,4.0,2,2.0,1,2,2
Southbank,734,Commercial Accommodation,0.0,0,39.0,1,0,39
Southbank,734,Unoccupied - Unused,1.0,1,4.0,2,1,3
Southbank,734,Office,8.0,4,5.0,2,2,3
Southbank,734,Workshop/Studio,0.0,0,0.0,0,0,0
Southbank,734,Retail - Shop,6.0,3,2.0,1,2,2
Southbank,734,Unoccupied - Under Construction,0.0,0,0.0,0,0,0
Southbank,734,Storage,1.0,1,0.0,0,1,0
Southbank,734,Educational/Research,3.0,1,0.0,0,3,0
Southbank,734,Hospital/Clinic,0.0,0,0.0,0,0,0
Southbank,734,Parking - Private Covered,0.0,0,0.0,0,0,0
Southbank,734,Unoccupied - Under Demolition/Condemned,0.0,0,0.0,0,0,0
Southbank,734,House/Townhouse,0,0,0,0
Southbank,734,Entertainment/Recreation - Indoor,0,0,0,0
Southbank,734,Parking - Commercial Covered,0,0,0,0
Southbank,736,Residential Apartment,0.0,0,159.0,3,0,70
Southbank,736,Office,2.0,1,2.0,1,2,2
Southbank,736,Unoccupied - Unused,0.0,0,4.0,3,0,2
Southbank,736,Unoccupied - Under Construction,0.0,0,1.0,1,0,1
Southbank,736,Wholesale,2.0,1,0.0,0,2,0
Southbank,736,Retail - Showroom,0.0,0,0.0,0,0,0
Southbank,736,Equipment Installation,2.0,1,1.0,1,2,1
Southbank,736,Commercial Accommodation,0.0,0,38.0,1,0,38
Southbank,736,House/Townhouse,0,0,0,0
Southbank,736,Entertainment/Recreation - Indoor,0,0,0,0
Southbank,736,Parking - Commercial Covered,0,0,0,0
Southbank,753,Residential Apartment,39.0,2,16.0,1,23,16
Southbank,753,Office,57.0,2,57.0,2,31,31
Southbank,753,Parking - Private Covered,0.0,0,23.0,1,0,23
Southbank,753,"Performances, Conferences, Ceremonies",2.0,1,2.0,1,2,2
Southbank,753,Entertainment/Recreation - Indoor,0.0,0,1.0,1,0,1
Southbank,753,Parking - Commercial Covered,5.0,1,5.0,1,5,5
Southbank,753,Commercial Accommodation,20.0,1,20.0,1,20,20
Southbank,753,House/Townhouse,0,0,0,0
Southbank,753,Unoccupied - Unused,0,0,0,0
Southbank,748,Residential Apartment,0.0,0,115.0,6,0,23
Southbank,748,Parking - Private Covered,4.0,2,3.0,1,2,3
Southbank,748,Unoccupied - Unused,0.0,0,4.0,2,0,3
Southbank,748,Office,48.0,8,25.0,3,9,9
Southbank,748,Educational/Research,0.0,0,7.0,1,0,7
Southbank,748,Unoccupied - Under Renovation,7.0,1,0.0,0,7,0
Southbank,748,Unoccupied - Under Construction,0.0,0,0.0,0,0,0
Southbank,748,Storage,2.0,1,0.0,0,2,0
Southbank,748,Commercial Accommodation,0.0,0,0.0,0,0,0
Southbank,748,House/Townhouse,2.0,1,0.0,0,2,0
Southbank,748,Equipment Installation,1.0,1,0.0,0,1,0
Southbank,748,Workshop/Studio,1.0,1,0.0,0,1,0
Southbank,748,Parking - Commercial Covered,0.0,0,0.0,0,0,0
Southbank,748,Unoccupied - Under Demolition/Condemned,0.0,0,0.0,0,0,0
Southbank,748,Entertainment/Recreation - Indoor,0,0,0,0
Southbank,742,Residential Apartment,30.0,4,30.0,4,13,13
Southbank,742,Entertainment/Recreation - Indoor,0.0,0,2.0,1,0,2
Southbank,742,Equipment Installation,1.0,1,1.0,1,1,1
Southbank,742,Retail - Shop,2.0,1,0.0,0,2,0
Southbank,742,House/Townhouse,0,0,0,0
Southbank,742,Office,0,0,0,0
Southbank,742,Unoccupied - Unused,0,0,0,0
Southbank,742,Parking - Commercial Covered,0,0,0,0
Southbank,732,Equipment Installation,1.0,1,1.0,1,1,1
Southbank,732,Residential Apartment,0.0,0,128.0,4,0,42
Southbank,732,Unoccupied - Unused,7.0,4,4.0,3,2,2
Southbank,732,Commercial Accommodation,0.0,0,0.0,0,0,0
Southbank,732,Entertainment/Recreation - Indoor,1.0,1,0.0,0,1,0
Southbank,732,Retail - Shop,4.0,3,0.0,0,2,0
Southbank,732,Office,2.0,1,0.0,0,2,0
Southbank,732,Unoccupied - Under Construction,0.0,0,0.0,0,0,0
Southbank,732,Educational/Research,0.0,0,0.0,0,0,0
Southbank,732,Storage,1.0,1,0.0,0,1,0
Southbank,732,Retail - Showroom,1.0,1,0.0,0,1,0
Southbank,732,House/Townhouse,0,0,0,0
Southbank,732,Parking - Commercial Covered,0,0,0,0
Southbank,802,Residential Apartment,0.0,0,136.0,2,0,73
Southbank,802,Unoccupied - Unused,13.0,3,22.0,5,7,7
Southbank,802,Office,6.0,1,64.0,2,6,38
Southbank,802,Unoccupied - Under Construction,1.0,1,0.0,0,1,0
Southbank,802,Storage,0.0,0,0.0,0,0,0
Southbank,802,Retail - Showroom,0.0,0,0.0,0,0,0
Southbank,802,Retail - Cars,4.0,1,3.0,1,4,3
Southbank,802,Entertainment/Recreation - Indoor,3.0,1,0.0,0,3,0
Southbank,802,Retail - Shop,2.0,1,0.0,0,2,0
Southbank,802,Educational/Research,0.0,0,0.0,0,0,0
Southbank,802,House/Townhouse,0,0,0,0
Southbank,802,Parking - Commercial Covered,0,0,0,0
Southbank,730,Unoccupied - Under Construction,0.0,0,0.0,0,0,0
Southbank,730,Commercial Accommodation,0.0,0,6.0,1,0,6
Southbank,730,Residential Apartment,27.0,1,66.0,2,27,39
Southbank,730,Unoccupied - Unused,8.0,2,4.0,2,6,2
Southbank,730,Office,2.0,1,0.0,0,2,0
Southbank,730,Retail - Shop,2.0,1,2.0,1,2,2
Southbank,730,Educational/Research,2.0,1,0.0,0,2,0
Southbank,730,Retail - Showroom,0.0,0,0.0,0,0,0
Southbank,730,House/Townhouse,0,0,0,0
Southbank,730,Entertainment/Recreation - Indoor,0,0,0,0
Southbank,730,Parking - Commercial Covered,0,0,0,0
Southbank,814,Office,7.0,1,0.0,0,7,0
Southbank,814,Unoccupied - Unused,0.0,0,7.0,1,0,7
Southbank,814,House/Townhouse,0,0,0,0
Southbank,814,Entertainment/Recreation - Indoor,0,0,0,0
Southbank,814,Parking - Commercial Covered,0,0,0,0
Southbank,806,Entertainment/Recreation - Indoor,0.0,0,2.0,1,0,2
Southbank,806,Parking - Commercial Covered,7.0,1,7.0,1,7,7
Southbank,806,Commercial Accommodation,0.0,0,29.0,1,0,29
Southbank,806,Residential Apartment,2.0,1,0.0,0,2,0
Southbank,806,Unoccupied - Unused,3.0,3,1.0,1,1,1
Southbank,806,Office,4.0,2,0.0,0,2,0
Southbank,806,Unoccupied - Under Renovation,0.0,0,0.0,0,0,0
Southbank,806,Unoccupied - Under Construction,0.0,0,0.0,0,0,0
Southbank,806,Workshop/Studio,0.0,0,0.0,0,0,0
Southbank,806,House/Townhouse,0,0,0,0
Southbank,810,Residential Apartment,0.0,0,255.0,7,0,49
Southbank,810,Commercial Accommodation,0.0,0,16.0,1,0,16
Southbank,810,Office,0.0,0,0.0,0,0,0
Southbank,810,Workshop/Studio,2.0,1,0.0,0,2,0
Southbank,810,Unoccupied - Under Construction,2.0,2,0.0,0,1,0
Southbank,810,Hospital/Clinic,4.0,1,0.0,0,4,0
Southbank,810,Unoccupied - Unused,0.0,0,0.0,0,0,0
Southbank,810,House/Townhouse,0,0,0,0
Southbank,810,Entertainment/Recreation - Indoor,0,0,0,0
Southbank,810,Parking - Commercial Covered,0,0,0,0
Southbank,744,Office,2.0,1,2.0,1,2,2
Southbank,744,Residential Apartment,19.0,3,17.0,2,13,13
Southbank,744,Unoccupied - Unused,0.0,0,2.0,1,0,2
Southbank,744,Unoccupied - Under Renovation,0.0,0,0.0,0,0,0
Southbank,744,House/Townhouse,0,0,0,0
Southbank,744,Entertainment/Recreation - Indoor,0,0,0,0
Southbank,744,Parking - Commercial Covered,0,0,0,0
Southbank,729,Residential Apartment,75.0,3,144.0,5,31,35
Southbank,729,Retail - Shop,2.0,2,1.0,1,1,1
Southbank,729,Institutional Accommodation,1.0,1,2.0,1,1,2
Southbank,729,Retail - Showroom,2.0,1,0.0,0,2,0
Southbank,729,Storage,1.0,1,0.0,0,1,0
Southbank,729,Unoccupied - Unused,2.0,1,4.0,4,2,1
Southbank,729,Office,2.0,1,0.0,0,2,0
Southbank,729,Workshop/Studio,1.0,1,0.0,0,1,0
Southbank,729,Unoccupied - Under Construction,0.0,0,0.0,0,0,0
Southbank,729,House/Townhouse,0,0,0,0
Southbank,729,Entertainment/Recreation - Indoor,0,0,0,0
Southbank,729,Parking - Commercial Covered,0,0,0,0
Southbank,803,Parking - Commercial Covered,39.0,1,5.0,1,39,5
Southbank,803,Commercial Accommodation,0.0,0,37.0,1,0,37
Southbank,803,House/Townhouse,0,0,0,0
Southbank,803,Office,0,0,0,0
Southbank,803,Entertainment/Recreation - Indoor,0,0,0,0
Southbank,803,Unoccupied - Unused,0,0,0,0
Southbank,815,Residential Apartment,0.0,0,23.0,1,0,23
Southbank,815,Unoccupied - Under Construction,0.0,0,14.0,1,0,14
Southbank,815,Office,3.0,1,1.0,1,3,1
Southbank,815,Retail - Showroom,4.0,2,0.0,0,2,0
Southbank,815,Unoccupied - Unused,4.0,2,5.0,2,2,3
Southbank,815,Entertainment/Recreation - Indoor,2.0,1,0.0,0,2,0
Southbank,815,Commercial Accommodation,0.0,0,34.0,1,0,34
Southbank,815,Storage,0.0,0,2.0,1,0,2
Southbank,815,Retail - Shop,3.0,2,0.0,0,2,0
Southbank,815,Unoccupied - Under Renovation,0.0,0,0.0,0,0,0
Southbank,815,House/Townhouse,0,0,0,0
Southbank,815,Parking - Commercial Covered,0,0,0,0
Southbank,743,Residential Apartment,3.0,1,3.0,1,3,3
Southbank,743,House/Townhouse,0,0,0,0
Southbank,743,Office,0,0,0,0
Southbank,743,Entertainment/Recreation - Indoor,0,0,0,0
Southbank,743,Unoccupied - Unused,0,0,0,0
Southbank,743,Parking - Commercial Covered,0,0,0,0
Southbank,739,"Performances, Conferences, Ceremonies",0.0,0,8.0,2,0,5
Southbank,739,Educational/Research,3.0,1,14.0,2,3,11
Southbank,739,Equipment Installation,0.0,0,1.0,1,0,1
Southbank,739,Unoccupied - Unused,1.0,1,0.0,0,1,0
Southbank,739,Unoccupied - Under Construction,0.0,0,0.0,0,0,0
Southbank,739,House/Townhouse,0,0,0,0
Southbank,739,Office,0,0,0,0
Southbank,739,Entertainment/Recreation - Indoor,0,0,0,0
Southbank,739,Parking - Commercial Covered,0,0,0,0
Southbank,804,Commercial Accommodation,0.0,0,50.0,2,0,28
Southbank,804,Retail - Shop,0.0,0,2.0,1,0,2
Southbank,804,"Performances, Conferences, Ceremonies",0.0,0,4.0,2,0,3
Southbank,804,Office,7.0,1,12.0,1,7,12
Southbank,804,Entertainment/Recreation - Indoor,1.0,1,3.0,2,1,2
Southbank,804,Public Display Area,7.0,2,6.0,1,6,6
Southbank,804,Parking - Commercial Covered,0.0,0,4.0,1,0,4
Southbank,804,Unoccupied - Unused,2.0,1,7.0,1,2,7
Southbank,804,Unoccupied - Under Construction,0.0,0,0.0,0,0,0
Southbank,804,Parking - Private Covered,0.0,0,3.0,1,0,3
Southbank,804,Equipment Installation,0.0,0,1.0,1,0,1
Southbank,804,House/Townhouse,0,0,0,0
Southbank,745,Unoccupied - Unused,0.0,0,2.0,1,0,2
Southbank,745,Educational/Research,0.0,0,2.0,1,0,2
Southbank,745,Office,2.0,1,0.0,0,2,0
Southbank,745,Parking - Commercial Covered,2.0,1,0.0,0,2,0
Southbank,745,Workshop/Studio,2.0,1,5.0,2,2,3
Southbank,745,Retail - Cars,3.0,1,0.0,0,3,0
Southbank,745,Unoccupied - Under Construction,0.0,0,0.0,0,0,0
Southbank,745,House/Townhouse,0,0,0,0
Southbank,745,Entertainment/Recreation - Indoor,0,0,0,0
Southbank,747,Residential Apartment,4.0,1,93.0,5,4,26
Southbank,747,Unoccupied - Unused,0.0,0,3.0,1,0,3
Southbank,747,Workshop/Studio,3.0,1,3.0,1,3,3
Southbank,747,Office,6.0,2,0.0,0,3,0
Southbank,747,Unoccupied - Under Construction,0.0,0,0.0,0,0,0
Southbank,747,Parking - Private Covered,0.0,0,0.0,0,0,0
Southbank,747,House/Townhouse,0,0,0,0
Southbank,747,Entertainment/Recreation - Indoor,0,0,0,0
Southbank,747,Parking - Commercial Covered,0,0,0,0
Southbank,733,Unoccupied - Unused,0.0,0,2.0,1,0,2
Southbank,733,Office,4.0,2,3.0,2,2,2
Southbank,733,Storage,0.0,0,0.0,0,0,0
Southbank,733,Retail - Shop,3.0,2,0.0,0,2,0
Southbank,733,Unoccupied - Under Construction,0.0,0,0.0,0,0,0
Southbank,733,Workshop/Studio,1.0,1,0.0,0,1,0
Southbank,733,Entertainment/Recreation - Indoor,0.0,0,0.0,0,0,0
Southbank,733,Unoccupied - Under Renovation,0.0,0,0.0,0,0,0
Southbank,733,Residential Apartment,0.0,0,47.0,1,0,47
Southbank,733,House/Townhouse,0,0,0,0
Southbank,733,Parking - Commercial Covered,0,0,0,0
Southbank,807,Commercial Accommodation,0.0,0,23.0,1,0,23
Southbank,807,Office,6.0,3,2.0,1,2,2
Southbank,807,Unoccupied - Unused,0.0,0,0.0,0,0,0
Southbank,807,Unoccupied - Under Construction,1.0,1,0.0,0,1,0
Southbank,807,House/Townhouse,0,0,0,0
Southbank,807,Entertainment/Recreation - Indoor,0,0,0,0
Southbank,807,Parking - Commercial Covered,0,0,0,0
Southbank,740,Retail - Shop,0.0,0,1.0,1,0,1
Southbank,740,Retail - Cars,0.0,0,2.0,1,0,2
Southbank,740,Entertainment/Recreation - Indoor,1.0,1,0.0,0,1,0
Southbank,740,Unoccupied - Unused,0.0,0,0.0,0,0,0
Southbank,740,House/Townhouse,0,0,0,0
Southbank,740,Office,0,0,0,0
Southbank,740,Parking - Commercial Covered,0,0,0,0
Southbank,752,"Performances, Conferences, Ceremonies",12.0,2,12.0,2,6,6
Southbank,752,Unoccupied - Under Renovation,4.0,1,0.0,0,4,0
Southbank,752,Public Display Area,0.0,0,4.0,1,0,4
Southbank,752,House/Townhouse,0,0,0,0
Southbank,752,Office,0,0,0,0
Southbank,752,Entertainment/Recreation - Indoor,0,0,0,0
Southbank,752,Unoccupied - Unused,0,0,0,0
Southbank,752,Parking - Commercial Covered,0,0,0,0
Southbank,746,Office,24.0,5,29.0,5,8,9
Southbank,746,Unoccupied - Unused,0.0,0,0.0,0,0,0
Southbank,746,House/Townhouse,0,0,0,0
Southbank,746,Entertainment/Recreation - Indoor,0,0,0,0
Southbank,746,Parking - Commercial Covered,0,0,0,0
Southbank,808,Parking - Private Covered,0.0,0,5.0,1,0,5
Southbank,808,Office,19.0,4,12.0,3,6,6
Southbank,808,Retail - Showroom,0.0,0,1.0,1,0,1
Southbank,808,Residential Apartment,29.0,1,66.0,2,29,38
Southbank,808,Wholesale,1.0,1,0.0,0,1,0
Southbank,808,Retail - Shop,3.0,2,2.0,1,2,2
Southbank,808,Educational/Research,0.0,0,0.0,0,0,0
Southbank,808,Unoccupied - Unused,1.0,1,3.0,1,1,3
Southbank,808,Unoccupied - Under Renovation,0.0,0,0.0,0,0,0
Southbank,808,Unoccupied - Under Construction,0.0,0,0.0,0,0,0
Southbank,808,Storage,0.0,0,0.0,0,0,0
Southbank,808,Unoccupied - Under Demolition/Condemned,0.0,0,0.0,0,0,0
Southbank,808,House/Townhouse,0,0,0,0
Southbank,808,Entertainment/Recreation - Indoor,0,0,0,0
Southbank,808,Parking - Commercial Covered,0,0,0,0
Southbank,813,Parking - Commercial Covered,6.0,1,6.0,1,6,6
Southbank,813,Entertainment/Recreation - Indoor,0.0,0,1.0,1,0,1
Southbank,813,Unoccupied - Unused,0.0,0,0.0,0,0,0
Southbank,813,House/Townhouse,0,0,0,0
Southbank,813,Office,0,0,0,0
Southbank,731,Entertainment/Recreation - Indoor,1.0,1,1.0,1,1,1
Southbank,731,House/Townhouse,0,0,0,0
Southbank,731,Office,0,0,0,0
Southbank,731,Unoccupied - Unused,0,0,0,0
Southbank,731,Parking - Commercial Covered,0,0,0,0
Southbank,801,Residential Apartment,8.0,1,100.0,2,8,92
Southbank,801,Office,40.0,4,47.0,4,15,22
Southbank,801,Unoccupied - Unused,0.0,0,15.0,1,0,15
Southbank,801,Parking - Commercial Covered,18.0,2,10.0,1,9,10
Southbank,801,Community Use,0.0,0,0.0,0,0,0
Southbank,801,Unoccupied - Under Construction,18.0,2,0.0,0,17,0
Southbank,801,Commercial Accommodation,13.0,1,13.0,1,13,13
Southbank,801,Unoccupied - Under Renovation,0.0,0,0.0,0,0,0
Southbank,801,House/Townhouse,0,0,0,0
Southbank,801,Entertainment/Recreation - Indoor,0,0,0,0
Southbank,735,Office,2.0,1,2.0,1,2,2
Southbank,735,Equipment Installation,1.0,1,1.0,1,1,1
Southbank,735,Unoccupied - Unused,0.0,0,3.0,1,0,3
Southbank,735,Educational/Research,0.0,0,0.0,0,0,0
Southbank,735,House/Townhouse,0,0,0,0
Southbank,735,Entertainment/Recreation - Indoor,0,0,0,0
Southbank,735,Parking - Commercial Covered,0,0,0,0
Southbank,750,Residential Apartment,37.0,3,37.0,3,24,24
Southbank,750,Parking - Private Covered,24.0,1,24.0,1,24,24
Southbank,750,House/Townhouse,0,0,0,0
Southbank,750,Office,0,0,0,0
Southbank,750,Entertainment/Recreation - Indoor,0,0,0,0
Southbank,750,Unoccupied - Unused,0,0,0,0
Southbank,750,Parking - Commercial Covered,0,0,0,0
Southbank,751,Educational/Research,4.0,1,4.0,1,4,4
Southbank,751,Storage,1.0,1,0.0,0,1,0
Southbank,751,House/Townhouse,0,0,0,0
Southbank,751,Office,0,0,0,0
Southbank,751,Entertainment/Recreation - Indoor,0,0,0,0
Southbank,751,Unoccupied - Unused,0,0,0,0
Southbank,751,Parking - Commercial Covered,0,0,0,0
Southbank,737,Residential Apartment,4.0,1,4.0,1,4,4
Southbank,737,Educational/Research,2.0,1,3.0,1,2,3
Southbank,737,House/Townhouse,0,0,0,0
Southbank,737,Office,0,0,0,0
Southbank,737,Entertainment/Recreation - Indoor,0,0,0,0
Southbank,737,Unoccupied - Unused,0,0,0,0
Southbank,737,Parking - Commercial Covered,0,0,0,0
Southbank,809,Community Use,0.0,0,3.0,1,0,3
Southbank,809,Educational/Research,2.0,1,0.0,0,2,0
Southbank,809,Unoccupied - Unused,0.0,0,0.0,0,0,0
Southbank,809,Unoccupied - Under Renovation,0.0,0,0.0,0,0,0
Southbank,809,Workshop/Studio,0.0,0,0.0,0,0,0
Southbank,809,House/Townhouse,0,0,0,0
Southbank,809,Office,0,0,0,0
Southbank,809,Entertainment/Recreation - Indoor,0,0,0,0
Southbank,809,Parking - Commercial Covered,0,0,0,0
Southbank,749,Office,3.0,1,3.0,1,3,3
Southbank,749,House/Townhouse,0,0,0,0
Southbank,749,Entertainment/Recreation - Indoor,0,0,0,0
Southbank,749,Unoccupied - Unused,0,0,0,0
Southbank,749,Parking - Commercial Covered,0,0,0,0
Southbank,728,Unoccupied - Unused,0.0,0,1.0,1,0,1
Southbank,728,House/Townhouse,0,0,0,0
Southbank,728,Office,0,0,0,0
Southbank,728,Entertainment/Recreation - Indoor,0,0,0,0
Southbank,728,Parking - Commercial Covered,0,0,0,0
Docklands,773,House/Townhouse,0.0,0,349.0,118,0,4
Docklands,773,Residential Apartment,31.0,1,287.0,9,31,43
Docklands,773,Equipment Installation,0.0,0,1.0,1,0,1
Docklands,773,Unoccupied - Unused,0.0,0,2.0,2,0,1
Docklands,773,Unoccupied - Under Demolition/Condemned,0.0,0,2.0,2,0,1
Docklands,773,Unoccupied - Under Construction,2.0,2,1.0,1,1,1
Docklands,773,Storage,0.0,0,0.0,0,0,0
Docklands,773,Parking - Private Covered,0.0,0,5.0,1,0,5
Docklands,773,Office,1.0,1,0.0,0,1,0
Docklands,773,Community Use,0.0,0,0.0,0,0,0
Docklands,773,Retail - Showroom,0.0,0,0.0,0,0,0
Docklands,773,Entertainment/Recreation - Indoor,0.0,0,1.0,1,0,1
Docklands,773,Parking - Commercial Covered,0,0,0,0
Docklands,1103,Office,0.0,0,47.0,4,0,18
Docklands,1103,Residential Apartment,0.0,0,82.0,3,0,42
Docklands,1103,Parking - Commercial Covered,6.0,2,5.0,1,5,5
Docklands,1103,Commercial Accommodation,0.0,0,6.0,1,0,6
Docklands,1103,Unoccupied - Under Construction,0.0,0,0.0,0,0,0
Docklands,1103,Workshop/Studio,6.0,1,0.0,0,6,0
Docklands,1103,House/Townhouse,0,0,0,0
Docklands,1103,Entertainment/Recreation - Indoor,0,0,0,0
Docklands,1103,Unoccupied - Unused,0,0,0,0
Docklands,1107,Educational/Research,0.0,0,4.0,1,0,4
Docklands,1107,Community Use,0.0,0,2.0,1,0,2
Docklands,1107,Public Display Area,2.0,1,2.0,1,2,2
Docklands,1107,Equipment Installation,1.0,1,1.0,1,1,1
Docklands,1107,Unoccupied - Under Construction,0.0,0,0.0,0,0,0
Docklands,1107,Unoccupied - Unused,0.0,0,0.0,0,0,0
Docklands,1107,House/Townhouse,0,0,0,0
Docklands,1107,Office,0,0,0,0
Docklands,1107,Entertainment/Recreation - Indoor,0,0,0,0
Docklands,1107,Parking - Commercial Covered,0,0,0,0
Docklands,1109,Residential Apartment,28.0,2,308.0,14,22,44
Docklands,1109,Entertainment/Recreation - Indoor,0.0,0,4.0,2,0,2
Docklands,1109,House/Townhouse,0.0,0,57.0,19,0,3
Docklands,1109,Commercial Accommodation,0.0,0,18.0,1,0,18
Docklands,1109,Office,2.0,1,3.0,1,2,3
Docklands,1109,Unoccupied - Under Construction,49.0,5,9.0,1,23,9
Docklands,1109,Parking - Private Covered,4.0,1,4.0,1,4,4
Docklands,1109,Retail - Shop,0.0,0,0.0,0,0,0
Docklands,1109,Storage,0.0,0,1.0,1,0,1
Docklands,1109,Unoccupied - Unused,0.0,0,6.0,4,0,3
Docklands,1109,Equipment Installation,0.0,0,0.0,0,0,0
Docklands,1109,Parking - Commercial Covered,0.0,0,16.0,1,0,16
Docklands,1105,Office,0.0,0,233.0,12,0,37
Docklands,1105,Unoccupied - Under Construction,0.0,0,0.0,0,0,0
Docklands,1105,Entertainment/Recreation - Indoor,0.0,0,1.0,1,0,1
Docklands,1105,Unoccupied - Unused,0.0,0,12.0,2,0,11
Docklands,1105,Residential Apartment,0.0,0,22.0,1,0,22
Docklands,1105,Unoccupied - Under Renovation,0.0,0,0.0,0,0,0
Docklands,1105,Parking - Private Covered,0.0,0,0.0,0,0,0
Docklands,1105,House/Townhouse,0,0,0,0
Docklands,1105,Parking - Commercial Covered,0,0,0,0
